,uri,full_uri,layer_size,platform,arch,digest,os,schema_version
0,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,30439866,{},unknown,sha256:9b857f539cb142c9aa2201a17bb8e1cd5cf12edd4a65adf5732fe9f4343964cf,unknown,2
1,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,183284920,{},unknown,sha256:95a092ea8938db7729849304b60d98287aa6d3a28cd8144076922768419c9e3d,unknown,2
2,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,129858404,{},unknown,sha256:e8081507e9ee9e6ed8309c389855b80804a53df0f11d5c398336a739fffdcf4d,unknown,2
3,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,55517828,{},unknown,sha256:dceea02ba2fcf86c1fcb65fa979f7f6803bce48bb6a6da480902e1b0bf49ebc5,unknown,2
4,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,29483910,{},unknown,sha256:ca850bcd26f19c921f3de967874d93f9bce86ee377361868f578f810505c2837,unknown,2
5,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,18091250,{},unknown,sha256:9724542825ebd75991ca5bda727e385c980a76b90f993869a5758bc1a661ec15,unknown,2
6,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,865749,{},unknown,sha256:01fce0fdee101dd9891da45c5bba20166aa3c5603dc2d50309395dd72ce9965c,unknown,2
7,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,615472,{},unknown,sha256:fc76be393226c0238cbc122408b45b4fbff5cabf17d369d8f0be9d3396f30d31,unknown,2
8,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,112,{},unknown,sha256:286e2e7eb7bf8eede8a9d744b09267442d17bf93b8a57f7c34bbe6724973e40e,unknown,2
9,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,1920507,{},unknown,sha256:6d34600ecb03b0fb05a2230614d226821a915ca26db9f94f200c8b78feccec80,unknown,2
10,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
11,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,339030,{},unknown,sha256:d05441776846837e8a7a0cfa312ed16c563dc1bc0e6bfb0d953f9c22661ad15a,unknown,2
12,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,1276,{},unknown,sha256:113b6a270881e7340ab04ab9eca18c1733e258cfcc0a3a35443f365466474716,unknown,2
13,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,97764593,{},unknown,sha256:29d120eac74001475a89d6a4503379c6995ab1619a899af38ceb7226162151df,unknown,2
14,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,37807546,{},unknown,sha256:ad6099fb8303524f19a12317ac0f2f26062d3c78a7a197b9c656cd6807a6807e,unknown,2
15,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,22336572,{},unknown,sha256:c2f3679a139fff8c42e476b78d6507f93ab5c28757bddf2e78b1e25cb4b4ea1a,unknown,2
16,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,92648800,{},unknown,sha256:79ee6d9f2394ebfd1edd1bb857c84140e54dae9da355ade9e2894e6257c32a5f,unknown,2
17,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,119074957,{},unknown,sha256:9718581ee9eb86704dc9eec1c2307c91f547da2300b3a51aa118fc7e3253c989,unknown,2
18,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,14030477,{},unknown,sha256:95f6de7966202940d7e1955b52f2ab0910df4e703bd1a8b4d8cf5eb436fb04e6,unknown,2
19,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
20,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,61689193,{},unknown,sha256:31d1c51af66fca08b49f7f6ffaa44c6c1ceecd7751d621e1d259b1ea585764cc,unknown,2
21,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
22,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,3536857,{},unknown,sha256:71f519cfd4b75e727a9439765c2835a1102e34902f5cea785c26d8587723b2fe,unknown,2
23,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,260595,{},unknown,sha256:560fbae719f8738fa2f921fa9df1050c17200d6f1eaeda449f77b36fd6bb32a6,unknown,2
24,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
25,ghcr.io/converged-computing/metric-minife,ghcr.io/converged-computing/metric-minife:cpu-zen4,3738710,{},unknown,sha256:8bcbb4945be6814903d6a84cf1160f937d719904d82f8451128c263203825dd4,unknown,2
26,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,30439866,{},unknown,sha256:9b857f539cb142c9aa2201a17bb8e1cd5cf12edd4a65adf5732fe9f4343964cf,unknown,2
27,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,183284920,{},unknown,sha256:95a092ea8938db7729849304b60d98287aa6d3a28cd8144076922768419c9e3d,unknown,2
28,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,129858404,{},unknown,sha256:e8081507e9ee9e6ed8309c389855b80804a53df0f11d5c398336a739fffdcf4d,unknown,2
29,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,55517828,{},unknown,sha256:dceea02ba2fcf86c1fcb65fa979f7f6803bce48bb6a6da480902e1b0bf49ebc5,unknown,2
30,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,29483910,{},unknown,sha256:ca850bcd26f19c921f3de967874d93f9bce86ee377361868f578f810505c2837,unknown,2
31,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,18091250,{},unknown,sha256:9724542825ebd75991ca5bda727e385c980a76b90f993869a5758bc1a661ec15,unknown,2
32,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,865749,{},unknown,sha256:01fce0fdee101dd9891da45c5bba20166aa3c5603dc2d50309395dd72ce9965c,unknown,2
33,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,615472,{},unknown,sha256:fc76be393226c0238cbc122408b45b4fbff5cabf17d369d8f0be9d3396f30d31,unknown,2
34,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,112,{},unknown,sha256:286e2e7eb7bf8eede8a9d744b09267442d17bf93b8a57f7c34bbe6724973e40e,unknown,2
35,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,1920507,{},unknown,sha256:6d34600ecb03b0fb05a2230614d226821a915ca26db9f94f200c8b78feccec80,unknown,2
36,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
37,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,339030,{},unknown,sha256:d05441776846837e8a7a0cfa312ed16c563dc1bc0e6bfb0d953f9c22661ad15a,unknown,2
38,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,1276,{},unknown,sha256:113b6a270881e7340ab04ab9eca18c1733e258cfcc0a3a35443f365466474716,unknown,2
39,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,97764593,{},unknown,sha256:29d120eac74001475a89d6a4503379c6995ab1619a899af38ceb7226162151df,unknown,2
40,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,37807546,{},unknown,sha256:ad6099fb8303524f19a12317ac0f2f26062d3c78a7a197b9c656cd6807a6807e,unknown,2
41,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,22336572,{},unknown,sha256:c2f3679a139fff8c42e476b78d6507f93ab5c28757bddf2e78b1e25cb4b4ea1a,unknown,2
42,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,92648800,{},unknown,sha256:79ee6d9f2394ebfd1edd1bb857c84140e54dae9da355ade9e2894e6257c32a5f,unknown,2
43,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,119074957,{},unknown,sha256:9718581ee9eb86704dc9eec1c2307c91f547da2300b3a51aa118fc7e3253c989,unknown,2
44,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,14030477,{},unknown,sha256:95f6de7966202940d7e1955b52f2ab0910df4e703bd1a8b4d8cf5eb436fb04e6,unknown,2
45,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
46,ghcr.io/converged-computing/metric-quicksilver-cpu,ghcr.io/converged-computing/metric-quicksilver-cpu:zen4,61689193,{},unknown,sha256:31d1c51af66fca08b49f7f6ffaa44c6c1ceecd7751d621e1d259b1ea585764cc,unknown,2
